,T,LTV,GKW,HTV
2023-06-01 00:00:00,11.5,7512529.683489453,3562113.406878802,4854217.691131189
2023-06-01 00:05:00,11.391666666666667,6877444.97424059,3336953.9091700325,4636331.00378382
2023-06-01 00:10:00,11.283333333333333,13348721.389122332,3187864.71373064,4094834.106510235
2023-06-01 00:15:00,11.175,9905410.11902371,2859723.9718067944,2316865.9750967436
2023-06-01 00:20:00,11.066666666666666,7467121.384919976,2813557.8720502593,3122540.490654792
2023-06-01 00:25:00,10.958333333333334,10622589.794741226,3889923.992593256,4268491.740557778
2023-06-01 00:30:00,10.850000000000001,10181853.847799262,2608381.1174342865,3731653.818066429
2023-06-01 00:35:00,10.741666666666667,9354982.70781174,2440624.7790428908,4273360.828023598
2023-06-01 00:40:00,10.633333333333335,8683126.508248962,3139410.0663646664,4327881.100241566
2023-06-01 00:45:00,10.525,9757406.039473895,2398336.7490076893,2406560.0897407006
2023-06-01 00:50:00,10.416666666666668,13311701.58511937,2362259.0799944904,4989539.972351035
2023-06-01 00:55:00,10.308333333333334,6822869.093456103,1559445.6098879958,2925413.4281726726
2023-06-01 01:00:00,10.200000000000001,11595486.010940738,2510453.1320784087,3716913.2820902336
2023-06-01 01:05:00,10.175,10884275.247862259,1706229.4535699158,5075595.988809778
2023-06-01 01:10:00,10.15,10868159.08048188,3067129.653795715,4902391.460030768
2023-06-01 01:15:00,10.125,9862073.650114236,3185841.794429357,3933212.328689786
2023-06-01 01:20:00,10.100000000000001,11877620.430312455,4989462.52493075,3298367.9355858467
2023-06-01 01:25:00,10.075000000000001,10940969.117158558,2551876.1580974376,5273727.413894365
2023-06-01 01:30:00,10.05,11320333.093413008,2567829.788567441,6155242.226097612
2023-06-01 01:35:00,10.025,10356522.605115445,528759.3781564336,4308834.5469758725
2023-06-01 01:40:00,10.0,12449517.89494392,2735059.891605867,4597254.296202583
2023-06-01 01:45:00,9.975000000000001,10367856.873947706,3600094.040901829,3795947.3092544028
2023-06-01 01:50:00,9.950000000000001,7063892.436275071,4164732.41202842,4019827.2673627725
2023-06-01 01:55:00,9.925,10435945.233464234,2695503.596110189,5318578.210819286
2023-06-01 02:00:00,9.9,11018929.155818434,2566702.1666324055,5286801.312227245
2023-06-01 02:05:00,9.883333333333333,13490855.685520064,3670717.4945552833,5067010.44013911
2023-06-01 02:10:00,9.866666666666667,12625885.704424024,2783948.314135498,5449161.554413455
2023-06-01 02:15:00,9.850000000000001,9584964.074149663,2330140.8345187004,2446472.736785803
2023-06-01 02:20:00,9.833333333333334,11848527.545926068,2859481.770678642,4492633.228062502
2023-06-01 02:25:00,9.816666666666666,13954259.401959958,2015121.3853790043,4531465.828589751
2023-06-01 02:30:00,9.8,11783892.07740457,2107369.0752739827,5477129.052414857
2023-06-01 02:35:00,9.783333333333335,10397718.721680926,2230816.2359939213,5043787.59746553
2023-06-01 02:40:00,9.766666666666667,13809727.528253049,2053924.5761908898,5809191.624635136
2023-06-01 02:45:00,9.75,10429045.394590301,2339908.7181007806,3439481.5450474313
2023-06-01 02:50:00,9.733333333333334,9207364.989995059,3599741.808801979,3531750.8038640986
