,T,LTV,GKW,HTV
2023-06-01 00:00:00,11.5,11044055.464776484,2960594.693156308,5268002.698042597
2023-06-01 00:05:00,11.391666666666667,8027852.523170595,2604689.617080473,3702074.263520546
2023-06-01 00:10:00,11.283333333333333,11690090.700382028,4325904.591716793,4254740.049796593
2023-06-01 00:15:00,11.175,8477004.17998015,3058660.3568357388,4005084.5965525033
2023-06-01 00:20:00,11.066666666666666,11843830.262124863,1154770.9601993603,4692703.58862469
2023-06-01 00:25:00,10.958333333333334,11296414.111676943,1422711.0707098474,3495904.335433308
2023-06-01 00:30:00,10.850000000000001,13026302.280008184,3626859.4467244176,2960824.764575109
2023-06-01 00:35:00,10.741666666666667,14012724.237973845,1475255.8285486973,4340679.869326018
2023-06-01 00:40:00,10.633333333333335,5330533.492493268,3600431.5662233345,4792634.152621045
2023-06-01 00:45:00,10.525,8649450.696846465,1943792.79580316,6139080.75203573
2023-06-01 00:50:00,10.416666666666668,12581243.876713952,3027724.746888025,5087959.855968303
2023-06-01 00:55:00,10.308333333333334,11918539.018299678,3408000.431224915,4881670.803374764
2023-06-01 01:00:00,10.200000000000001,7886722.871427966,1262222.6671518593,5547710.676491827
2023-06-01 01:05:00,10.175,11479949.85636107,2514878.811900259,3742311.263548746
2023-06-01 01:10:00,10.15,13115637.670595324,2629794.210147728,4549227.826812475
2023-06-01 01:15:00,10.125,11114370.586469166,3074628.792014334,5104331.796499814
2023-06-01 01:20:00,10.100000000000001,10608785.541770954,2026799.1383809128,3020868.692155157
2023-06-01 01:25:00,10.075000000000001,11041543.360192431,3512078.913597495,4514645.738756353
2023-06-01 01:30:00,10.05,13419671.614539923,3580050.56522277,5204082.077350773
2023-06-01 01:35:00,10.025,13122094.094902342,3504129.720217784,3917961.462048834
2023-06-01 01:40:00,10.0,9077287.057938091,2765238.2267835014,4592769.787786579
2023-06-01 01:45:00,9.975000000000001,11564788.905044105,1569623.761779578,4077060.2578687463
2023-06-01 01:50:00,9.950000000000001,13465345.609329652,3978515.9959855727,5006237.257806548
2023-06-01 01:55:00,9.925,10697030.89859511,1706539.954432195,4692617.11246295
2023-06-01 02:00:00,9.9,8223089.480933581,1913183.850253244,4402084.276390386
2023-06-01 02:05:00,9.883333333333333,9465906.259867763,1812816.5159603208,5325050.160590637
2023-06-01 02:10:00,9.866666666666667,10280846.985039841,3046845.587344858,4399062.1438916065
2023-06-01 02:15:00,9.850000000000001,14488293.367106762,3575569.8581583127,4537521.711493532
2023-06-01 02:20:00,9.833333333333334,13307976.916101173,3864410.8382210666,4619278.861623097
2023-06-01 02:25:00,9.816666666666666,10233114.697042752,2679212.1061570593,5126569.518604108
2023-06-01 02:30:00,9.8,10577910.936624978,129443.05499957502,4363817.123290559
2023-06-01 02:35:00,9.783333333333335,12478668.74203606,1373762.1436897211,4089497.9918691306
2023-06-01 02:40:00,9.766666666666667,13208299.489954883,2778156.6138061266,4996768.950043088
2023-06-01 02:45:00,9.75,10114247.614401205,4019968.582508594,6299949.541758523
2023-06-01 02:50:00,9.733333333333334,11573986.617281841,607297.1697047814,4374159.219964042
2023-06-01 02:55:00,9.716666666666669,14649275.456236852,2196238.3361916356,2935860.1671906807
2023-06-01 03:00:00,9.700000000000001,9019851.899098365,4575153.117102824,5432860.950549413
2023-06-01 03:05:00,9.733333333333334,12770541.968069574,2053198.7136538164,3593317.878032749
2023-06-01 03:10:00,9.766666666666667,11933493.676977295,2974489.1517358776,4035713.1295260987
2023-06-01 03:15:00,9.8,9416018.279015454,3035411.4789212146,4470566.033830909
2023-06-01 03:20:00,9.833333333333334,12300800.031830454,3208191.6213849536,4049559.5433065915
2023-06-01 03:25:00,9.866666666666667,13397542.188619057,1962830.7594660954,5261751.066689878
2023-06-01 03:30:00,9.900000000000002,10163543.059793644,4104053.9607634284,4184018.0887514725
2023-06-01 03:35:00,9.933333333333335,10756424.501682475,3734153.272411938,5771840.326083893
2023-06-01 03:40:00,9.966666666666669,13515443.97516596,799779.9066245414,2709526.438717857
2023-06-01 03:45:00,10.000000000000002,11922156.7548069,3049350.0862587397,3407032.6625256506
2023-06-01 03:50:00,10.033333333333335,12893646.741284357,3850234.5362799545,4757447.2279909
2023-06-01 03:55:00,10.066666666666668,10158187.419048991,763051.2656378399,4871281.601610117
2023-06-01 04:00:00,10.100000000000001,8989409.406170592,2651722.921929458,3453916.9306029403
2023-06-01 04:05:00,10.225000000000001,12461270.484314147,1585816.5758289618,2617217.5022778665
2023-06-01 04:10:00,10.350000000000001,12682507.07350162,1742453.628438869,5753476.041417568
2023-06-01 04:15:00,10.475000000000001,13066816.094148643,2055041.7448853692,3399107.592489407
2023-06-01 04:20:00,10.600000000000001,14241397.96574169,2649802.982745968,3145933.7253032806
2023-06-01 04:25:00,10.725000000000001,8509749.843236208,1998533.6899769455,5017988.881845667
2023-06-01 04:30:00,10.850000000000001,10418946.521824123,2197474.1322307996,3282474.485056145
