,T,LTV,GKW,HTV
2022-12-01 00:00:00,5.6000000000000005,22448615.7991284,2066736.247754924,3704114.5447088694
2022-12-01 00:05:00,5.6000000000000005,19291328.881311048,2339954.4420712716,4942322.643938081
2022-12-01 00:10:00,5.6000000000000005,21882466.60242483,2678330.548417008,4733235.318355127
2022-12-01 00:15:00,5.6000000000000005,20019080.74564855,3551890.0674127676,4904430.23280917
2022-12-01 00:20:00,5.6000000000000005,16776378.094821982,2252227.014840409,2306514.1342152217
2022-12-01 00:25:00,5.6000000000000005,22054718.200689845,3508106.4030528455,5258623.791730204
2022-12-01 00:30:00,5.6000000000000005,19856516.397063132,1401181.2219625122,3412943.837762552
2022-12-01 00:35:00,5.6000000000000005,24138594.230877664,2635652.4516014964,3417088.0499542025
2022-12-01 00:40:00,5.6000000000000005,21197913.518017426,2733151.89993935,7541291.120247788
2022-12-01 00:45:00,5.6000000000000005,17617851.773007248,2358343.015952618,2407560.985484495
2022-12-01 00:50:00,5.6000000000000005,17795002.726268623,2201758.907172798,3590001.6229433166
2022-12-01 00:55:00,5.6000000000000005,17913368.033219054,3953190.890771989,5965535.245974521
2022-12-01 01:00:00,5.6000000000000005,19144772.01936495,3186203.8056136593,4501710.530434368
2022-12-01 01:05:00,5.6000000000000005,20213406.62463247,3303986.6663228134,4829678.622501833
2022-12-01 01:10:00,5.6000000000000005,16648302.294895178,2813860.105279404,4965635.571072338
2022-12-01 01:15:00,5.6000000000000005,18420052.153718207,1756058.1517636687,5499977.218793457
2022-12-01 01:20:00,5.6000000000000005,17626018.99427891,3230203.0395611664,4409995.976215639
2022-12-01 01:25:00,5.6000000000000005,18301606.54033109,2838816.0220609168,4159276.4716458935
2022-12-01 01:30:00,5.6000000000000005,19750704.917774886,2733003.1882481095,5134068.943525102
2022-12-01 01:35:00,5.6000000000000005,18895272.39160138,2475537.9618952335,3650651.121864482
2022-12-01 01:40:00,5.6000000000000005,19964083.448118575,2677422.2535005235,4310944.442828931
2022-12-01 01:45:00,5.6000000000000005,20199029.149721723,2395793.9951920873,4165600.0255645104
2022-12-01 01:50:00,5.6000000000000005,19378502.134634964,2244889.0241107177,5328667.540159155
2022-12-01 01:55:00,5.6000000000000005,16343028.281536443,3725002.198536983,4424345.590265511
2022-12-01 02:00:00,5.6000000000000005,17904023.64229124,2053638.2460141983,4208685.285998942
2022-12-01 02:05:00,5.6000000000000005,20361116.467709314,2448419.6738295755,5462034.51774827
2022-12-01 02:10:00,5.6000000000000005,20944422.775574222,3002222.267191096,4330609.105849082
2022-12-01 02:15:00,5.6000000000000005,16936641.300280742,2951860.9255498564,3432776.3078662013
2022-12-01 02:20:00,5.6000000000000005,16336001.348130869,4656281.11819949,5455001.876315795
2022-12-01 02:25:00,5.6000000000000005,19969044.209179357,2876947.299100982,4232769.289686238
2022-12-01 02:30:00,5.6000000000000005,18936860.689393416,1354615.6372871338,3367374.577549603
2022-12-01 02:35:00,5.6000000000000005,19940400.30941418,2484280.7835842064,3613238.5333386366
2022-12-01 02:40:00,5.6000000000000005,18340467.727093518,2493056.8902927446,3851784.8237605058
2022-12-01 02:45:00,5.6000000000000005,15510930.562731726,3386868.4853525925,5635611.2771234885
2022-12-01 02:50:00,5.6000000000000005,15386875.344873592,2587051.4757012064,5819744.244983316
2022-12-01 02:55:00,5.6000000000000005,17401965.91144517,3853548.5806463407,3575534.0911448505
2022-12-01 03:00:00,5.6000000000000005,19918315.205062404,2486129.1155314017,3476874.6109637567
2022-12-01 03:05:00,5.6000000000000005,19421896.500796534,3901065.2052147253,4294144.909149481
2022-12-01 03:10:00,5.6000000000000005,19985238.741024263,2953590.901956631,3784295.8930116044
2022-12-01 03:15:00,5.6000000000000005,18960833.96591081,2774618.6719771028,4861952.77665807
2022-12-01 03:20:00,5.6000000000000005,17841104.56082522,1982409.8133342043,5468627.611356149
2022-12-01 03:25:00,5.6000000000000005,18838395.18690904,3176752.5024561738,4827552.162272902
2022-12-01 03:30:00,5.6000000000000005,18434541.49681975,3604425.0110136867,4838639.360497277
2022-12-01 03:35:00,5.6000000000000005,17664839.348733064,1820594.7074022386,4802257.947639453
2022-12-01 03:40:00,5.6000000000000005,20314887.675467834,3022835.400838583,4765575.370636834
2022-12-01 03:45:00,5.6000000000000005,16020139.239695178,4835940.710404341,2397499.372338658
2022-12-01 03:50:00,5.6000000000000005,16085778.50266856,2063180.8984927782,3426964.8450057255
2022-12-01 03:55:00,5.6000000000000005,20777326.811017614,3500328.215289503,5355539.086456171
2022-12-01 04:00:00,5.6000000000000005,16522051.616597163,3491568.770799072,5490242.0869606165
2022-12-01 04:05:00,5.591666666666667,22592864.077022977,1483338.2022968405,6204708.717992956
2022-12-01 04:10:00,5.583333333333334,20486574.981137577,1420229.1506775634,4073906.866195432
2022-12-01 04:15:00,5.575,18912037.935246088,3568128.7111836732,3573598.5788255753
2022-12-01 04:20:00,5.566666666666667,20075178.139415335,3607976.4527642424,3875934.226323954
2022-12-01 04:25:00,5.558333333333334,16525024.363076532,2471909.436597334,5590040.633885353
2022-12-01 04:30:00,5.550000000000001,19580978.530809455,3014706.3068903834,5417435.889343897
2022-12-01 04:35:00,5.541666666666667,19125530.38341925,2619307.4925005096,4973421.6589966845
2022-12-01 04:40:00,5.533333333333333,19840872.609043572,2172610.1958061387,3841161.8273542156
2022-12-01 04:45:00,5.525,16713563.826021433,1915431.4068912258,3432687.1623169864
2022-12-01 04:50:00,5.516666666666667,20710195.603051297,1278184.4118759793,4295978.063939599
2022-12-01 04:55:00,5.508333333333334,16447589.62182738,3011283.209407789,5446132.750331959
2022-12-01 05:00:00,5.5,20199940.443553243,1062832.6385841467,5593104.903094519
2022-12-01 05:05:00,5.508333333333334,15225471.075090539,3232787.702266599,2791427.933015843
2022-12-01 05:10:00,5.516666666666667,16601828.97121616,2670604.5280958507,5528384.641663003
2022-12-01 05:15:00,5.525,20643638.018214032,3382563.079116729,4874985.794143157
2022-12-01 05:20:00,5.533333333333333,21170364.67841299,2936736.185840066,5011035.280668391
2022-12-01 05:25:00,5.541666666666667,20461994.90115197,3451529.2258822923,4958455.356385315
2022-12-01 05:30:00,5.550000000000001,19976507.30819957,2064476.023439943,4456639.783585801
2022-12-01 05:35:00,5.558333333333334,16998873.549055547,3278675.406908402,4356527.781040963
2022-12-01 05:40:00,5.566666666666667,20579078.0108507,2280058.998263522,3984075.558115379
2022-12-01 05:45:00,5.575,19653606.552128434,2404224.176445577,2742840.794502194
2022-12-01 05:50:00,5.583333333333334,17936270.00011978,2044922.5192634976,3468732.814272975
2022-12-01 05:55:00,5.591666666666667,21383734.595137186,1722872.910623293,4297368.544025443
2022-12-01 06:00:00,5.6000000000000005,18107219.299459215,2926554.500916031,4375356.30247091
2022-12-01 06:05:00,5.616666666666667,17055995.240144245,2048744.1988797758,5361752.555691343
2022-12-01 06:10:00,5.633333333333334,17339559.879063725,3284532.5792618543,4134808.388994364
2022-12-01 06:15:00,5.65,18264261.886278093,3592644.0315146213,3082236.4566838
2022-12-01 06:20:00,5.666666666666667,19193398.817705512,995585.2747615895,5835904.426126512
2022-12-01 06:25:00,5.683333333333334,18509226.292215455,1927702.2152772848,4233571.135717827
2022-12-01 06:30:00,5.700000000000001,16971541.48914716,3618324.7202169597,4641097.993807184
2022-12-01 06:35:00,5.716666666666668,17611650.984210152,143805.529449692,4577286.576245663
2022-12-01 06:40:00,5.733333333333334,18529103.019418795,2516380.4585554716,4484613.414581037
2022-12-01 06:45:00,5.750000000000001,18986215.01150051,1365219.6224431598,3798935.8846534453
2022-12-01 06:50:00,5.7666666666666675,17468766.175023284,2981092.947047013,5570507.450885476
2022-12-01 06:55:00,5.783333333333334,18047924.812377274,2774381.8164229766,5038801.945963989
2022-12-01 07:00:00,5.800000000000001,17435362.40353678,3105593.240009938,11521947.097299285
2022-12-01 07:05:00,5.808333333333334,18862629.80246882,4142890.0645652656,13144233.407032408
2022-12-01 07:10:00,5.816666666666667,18169216.824348923,1289096.0086833336,14126358.641483925
2022-12-01 07:15:00,5.825000000000001,17402063.31565899,3351553.647340946,14413649.22378391
2022-12-01 07:20:00,5.833333333333334,21090893.165985964,3327550.8274420747,12939909.779556086
2022-12-01 07:25:00,5.841666666666667,17411843.911543228,1230928.5340381132,14708862.464928532
2022-12-01 07:30:00,5.8500000000000005,19850373.58744355,2619024.52665369,13518313.77525879
2022-12-01 07:35:00,5.858333333333334,17345327.52103465,1307078.1015412903,14360424.394167185
2022-12-01 07:40:00,5.866666666666667,18247852.80088592,1605749.7077545938,11534318.911180409
2022-12-01 07:45:00,5.875,20376024.81781514,2827374.2420952828,12326080.57610136
2022-12-01 07:50:00,5.883333333333334,15666279.458440268,1928938.440559654,12545260.101956587
2022-12-01 07:55:00,5.8916666666666675,13695076.989876693,3514124.6339309183,12676020.395472245
2022-12-01 08:00:00,5.9,19929576.180647384,10268122.60439647,13398338.928244531
2022-12-01 08:05:00,5.941666666666667,18236164.38632906,9682817.327319799,11569257.129752833
2022-12-01 08:10:00,5.983333333333333,18762204.73436356,9905102.222945089,14267166.790991135
2022-12-01 08:15:00,6.025,16854066.942481402,10589713.53740871,15000204.972454885
2022-12-01 08:20:00,6.066666666666667,16867510.076647274,10027630.571588794,12841048.77503235
2022-12-01 08:25:00,6.108333333333333,18452038.998080146,11278940.390791507,13132425.814348828
2022-12-01 08:30:00,6.15,16020754.521153118,11657919.310020562,11828414.288065474
2022-12-01 08:35:00,6.191666666666667,14317472.07322365,11101390.942293081,12969897.468885196
2022-12-01 08:40:00,6.233333333333333,20257073.653607953,11101470.80361545,11260922.112215651
2022-12-01 08:45:00,6.275,17409233.608961355,11994269.937114477,13610121.034927271
2022-12-01 08:50:00,6.316666666666667,18246491.566753924,11825759.609362448,14106238.213722032
2022-12-01 08:55:00,6.358333333333333,17327044.704998955,11312304.525407827,14497560.026272692
2022-12-01 09:00:00,6.4,18972988.314948436,12731907.92178018,14285120.95862124
2022-12-01 09:05:00,6.425000000000001,16741079.280229567,9881953.896784708,14466804.167989418
2022-12-01 09:10:00,6.45,16507231.101289622,12587073.121671496,13287116.737049915
2022-12-01 09:15:00,6.4750000000000005,17777293.390228346,11246744.385405976,15105378.689590177
2022-12-01 09:20:00,6.5,18670705.94145572,10375706.68328814,11833017.728353238
2022-12-01 09:25:00,6.525,18272612.912372794,9115836.552097442,12910335.544976704
